UserId,RatioTC
1839730,0
5724396,0
299996,0
1888207,0
207673,0
133418,0
368926,0
400932,0
365148,0
4212356,0
1201415,0
130117,0
5772348,0
1886520,0
2294535,0
115425,0
569421,0
820443,0
1543447,0
2604660,0
1312080,0
3207494,0
5535072,0
1523450,0
312161,0
4432541,0
417629,0
4021724,0
3759822,0
1248175,0
723920,0
5666946,0
1854575,0
5921826,0
5253239,0
3491151,0
8062219,0
1529394,0
8576273,0
7794068,0
891276,0
1221591,0
3322809,0
3608604,0
1991288,0
1255372,0
8413162,0
4050771,0
3349003,0
5589146,0
3720444,0
5437379,0
3307788,0
1084552,0
6820734,0
3391184,0
2933686,0
863308,0
6770418,0
1972353,0
2606603,0
8187182,0
8251588,0
164863,0
385246,0
1588889,0
6561930,0
2559994,0
1129654,0
1721230,0
282840,0
557467,0
3156898,0
48050,0
845837,0
442506,0
5283845,0
270760,0
3573779,0
1754229,0
1115433,0
2360694,0
3659227,0
3038244,0
671097,0
1998138,0
656176,0
397793,0
713,0
1211856,0
6760664,0
3568683,0
8829430,0
1052325,0
1584390,0
4963025,0
637531,0
170913,0
4456425,0
1855177,0
470630,0
4133590,0
965361,0
372526,0
9983227,0
844976,0
4066210,0
7511144,0
224684,0
2923670,0
1783311,0
2951051,0
18772,0
1048068,0
905287,0
4478278,0
1739226,0
971824,0
1417059,0
239875,0
840731,0
595120,0
2717674,0
136305,0
1334761,0
8218581,0
939543,0
2898506,0
425260,0
2726087,0
316492,0
4358405,0
1598006,0
1616645,0
1147587,0
367529,0
675959,0
4821196,0
3249457,0
1897839,0
1267466,0
5169,0
2553191,0
559379,0
5704410,0
1343232,0
407700,0
198584,0
4405246,0
720785,0
1793883,0
1215687,0
8338464,0
5039394,0
1898363,0
3506845,0
5336017,0
1306546,0
408440,0
56309,0
1088908,0
2258249,0
964887,0
143269,0
952046,0
1235702,0
467390,0
3293816,0
2970115,0
953628,0
624547,0
2289942,0
1014032,0
1842414,0
2042827,0
5331198,0
3060127,0
7845785,0
7198444,0
3433038,0
2129080,0
4171161,0
9690151,0
543619,0
3603283,0
3261192,0
3107274,0
2062603,0
6103994,0
1353412,0
4277871,0
5616999,0
3678092,0
2408552,0
6399544,0
1907872,0
2646057,0
180459,0
2341167,0
3180465,0
2386942,0
8137555,0
1550436,0
2385058,0
1117790,0
2678690,0
1837786,0
2416100,0
1584249,0
1502330,0
523530,0
618105,0
1718416,0
978501,0
433512,0
824256,0
431937,0
3433331,0
1380783,0
4787876,0
2490278,0
2203589,0
451077,0
3896137,0
7149057,0
2066832,0
1888538,0
2526663,0
1242461,0
457536,0
503252,0
541805,0
5073958,0
2042152,0
667847,0
278337,0
5695913,0
2268154,0
1423564,0
5585744,0
483688,0
3536123,0
1447479,0
1200102,0
1529832,0
2676090,0
219596,0
1001673,0
1732184,0
1280859,0
6407858,0
2015037,0
416618,0
2934910,0
196626,0
1080738,0
6319545,0
2194846,0
7357331,0
4255756,0
535827,0
95504,0
3425913,0
1239911,0
9351266,0
855275,0
615312,0
600498,0
2719491,0
4928945,0
6536105,0
3964204,0
1424766,0
4226289,0
1525388,0
1149328,0
382520,0
5874499,0
2380320,0
1264705,0
1912562,0
2602791,0
4705929,0
1981468,0
4759415,0
1787135,0
2498263,0
1733710,0
6076984,0
1641867,0
985935,0
3196995,0
3586768,0
1507392,0
3090225,0
640584,0
1307562,0
357889,0
1995735,0
429982,0
5225363,0
485115,0
1121716,0
6573051,0
638497,0
56951,0
9471123,0
1789613,0
3961540,0
7391472,0
2039085,0
4536832,0
3075631,0
4293464,0
3301370,0
867699,0
1735484,0
5689857,0
8529018,0
611311,0
6067957,0
1503142,0
5194017,0
3703936,0
4993161,0
1364352,0
2400377,0
5087605,0
1116158,0
66530,0
1178644,0
1436631,0
1466430,0
2116512,0
1660604,0
360770,0
219689,0
1643011,0
7904394,0
7847903,0
1731796,0
7024722,0
6290418,0
5995795,0
2207306,0
6294253,0
95162,0
1149320,0
323903,0
1212702,0
5608441,0
4459343,0
2834899,0
932006,0
415251,0
111788,0
144149,0
1876254,0
324180,0
1067132,0
5119926,0
2547801,0
1228413,0
550222,0
1097851,0
1877243,0
2622676,0
1060851,0
2610,0
5072485,0
2966707,0
7461562,0
931732,0
1730179,0
3092596,0
1403009,0
3344049,0
104975,0
664080,0
822085,0
1266584,0
1260138,0
420217,0
428563,0
4743567,0
255858,0
3856754,0
3587621,0
854957,0
8576293,0
942416,0
1209799,0
6248510,0
7803523,0
294657,0
960992,0
912618,0
499287,0
4396804,0
379115,0
1078904,0
904375,0
3096546,0
1597391,0
425245,0
8555648,0
4199257,0
6369873,0
24588,0
1450763,0
1685174,0
751666,0
754637,0
288959,0
3437988,0
1803156,0
145837,0
1497729,0
1703778,0
941384,0
2197238,0
7031230,0
458060,0
1063703,0
5033031,0
2789863,0
1160198,0
6010403,0
7329415,0
2964123,0
5191577,0
4763174,0
2229437,0
2060078,0
6561663,0
3719145,0
3715449,0
2453710,0
492161,0
6692196,0
7369567,0
2904875,0
4407828,0
3009235,0
1352516,0
3218516,0
7576112,0
98610,0
3423686,0
8302000,0
9174438,0
1957797,0
4185206,0
824188,0
1367173,0
5222028,0
1689960,0
5173830,0
1015369,0
174339,0
88040,0
2271670,0
15267,0
5071793,0
2020512,0
1545619,0
1905462,0
3965435,0
173749,0
7770917,0
1420655,0
1305488,0
1989104,0
1150448,0
1441597,0
460834,0
1619267,0
1213808,0
2637604,0
2130727,0
1134551,0
499571,0
3470670,0
5679756,0
5521596,0
2903252,0
394020,0
679838,0
247499,0
5261232,0
59816,0
1000974,0
382053,0
2516943,0
3421568,0
4428377,0
1039275,0
6309261,0
741558,0
3431743,0
3291365,0
6148152,0
196707,0
1850244,0
191722,0
1224187,0
300123,0
1549493,0
61197,0
83693,0
1783072,0
2035819,0
102420,0
76235,0
2795679,0
5392513,0
569076,0
738785,0
440036,0
291293,0
3264871,0
1051391,0
2296067,0
604069,0
6161,0
9112450,0
1630208,0
3060279,0
1112653,0
1055219,0
3848666,0
1053818,0
98516,0
672405,0
300098,0
2853464,0
1228856,0
1192877,0
3741900,0
846264,0
2693006,0
5144974,0
3772041,0
2027457,0
2015869,0
561194,0
1001938,0
1914034,0
8200937,0
3754405,0
1994206,0
9057931,0
3941238,0
3686140,0
4148382,0
7364664,0
2509520,0
9814705,0
1603360,0
5553908,0
7721581,0
3601784,0
1898068,0
1086682,0
1991523,0
3771575,0
8182830,0
2821907,0
1052227,0
5683655,0
2549134,0
1125344,0
7042454,0
690576,0
2579827,0
1607215,0
4814985,0
5471419,0
2411379,0
282797,0
542582,0
2055908,0
949607,0
363015,0
645536,0
8671889,0
302980,0
2796054,0
33205,0
3530895,0
5859322,0
2626636,0
875590,0
3351735,0
3181564,0
2017437,0
793395,0
2056117,0
637639,0
3007222,0
83249,0
786641,0
1329901,0
346466,0
1905703,0
269831,0
1596587,0
227513,0
1677057,0
479092,0
5301860,0
2482876,0
7398633,0
1114426,0
4020126,0
2031820,0
529698,0
86265,0
4991774,0
5773422,0
1313904,0
8099142,0
891479,0
4934609,0
3110023,0
1138863,0
953241,0
2253352,0
1394872,0
645610,0
5673758,0
573877,0
1304325,0
52555,0
367077,0
7535961,0
4302668,0
126574,0
1179341,0
1916285,0
867620,0
420555,0
2475470,0
1256529,0
36061,0
753739,0
998161,0
1053327,0
6416551,0
1027348,0
3568847,0
539284,0
8757967,0
3589609,0
159836,0
2885882,0
1722207,0
57311,0
89075,0
6254934,0
2614103,0
3983419,0
2382246,0
3660572,0
3241549,0
5475042,0
7965720,0
5449410,0
9959152,0
969107,0
1828177,0
1468942,0
1569591,0
5300594,0
1635031,0
1154094,0
3146716,0
751863,0
381802,0
9681411,0
2085823,0
5772282,0
10002776,0
1640636,0
2618496,0
7069176,0
3924081,0
8936721,0
3215142,0
2322119,0
1838234,0
3815538,0
4918250,0
3569627,0
2210969,0
2926241,0
5735490,0
1052079,0
899383,0
6688182,0
1502149,0
6703307,0
2821300,0
677409,0
6879509,0
7012018,0
318503,0
258196,0
2408683,0
3165466,0
1770217,0
132793,0
55612,0
2468869,0
7498014,0
6061679,0
1953000,0
2279170,0
1212141,0
7912448,0
1068164,0
2211037,0
4095082,0
5204903,0
1213822,0
3544102,0
3598,0
477340,0
2699113,0
615025,0
8862968,0
8599404,0
7320757,0
771657,0
7154688,0
3564455,0
139506,0
223970,0
7204404,0
973623,0
691986,0
2642822,0
1627968,0
4987866,0
2419939,0
2019088,0
1177901,0
736384,0
2828592,0
995960,0
387627,0
481522,0
4132627,0
280664,0
242021,0
2557070,0
5559163,0
1859305,0
503613,0
4436052,0
105698,0
1499232,0
2376942,0
1723372,0
265159,0
772521,0
316108,0
175611,0
6187674,0
1023104,0
4812586,0
1488979,0
812501,0
788051,0
157872,0
734801,0
1365879,0
194290,0
442492,0
348314,0
751796,0
7366463,0
460147,0
639259,0
628584,0
1210071,0
2432053,0
2044957,0
2018304,0
3226754,0
1226568,0
2520974,0
247243,0
6406534,0
881272,0
9473786,0
4743716,0
3494566,0
6082107,0
3998465,0
375540,0
3226593,0
5623003,0
3174125,0
5694573,0
5443387,0
326134,0
408696,0
2870356,0
6270118,0
672995,0
1322509,0
1851492,0
4825953,0
4295315,0
974496,0
412733,0
5040796,0
3938241,0
7604960,0
1012431,0
8091920,0
6197696,0
418774,0
2561489,0
2671956,0
841711,0
1186754,0
5459315,0
2154011,0
680597,0
1601732,0
756039,0
142549,0
245813,0
121176,0
856009,0
1228429,0
3104218,0
405425,0
5300071,0
1555643,0
1305689,0
2392844,0
6389464,0
2247309,0
2841279,0
2484381,0
1207752,0
947107,0
2133271,0
480231,0
1812487,0
4483029,0
2755091,0
71924,0
316836,0
4911,0
3420332,0
1183671,0
6036690,0
120176,0
5405415,0
561435,0
4244002,0
179024,0
2203569,0
1421338,0
4334928,0
2219351,0
2113279,0
2408917,0
927554,0
30412,0
3916112,0
4323999,0
938598,0
1532299,0
2849657,0
795690,0
3741159,0
3535853,0
97615,0
2889187,0
4890732,0
3593896,0
552236,0
2460440,0
4810850,0
3854365,0
763459,0
436792,0
5901831,0
3609906,0
850882,0
6153,0
1950529,0
6689050,0
258127,0
1105467,0
364206,0
1169468,0
133212,0
1202487,0
602398,0
679916,0
1063392,0
1483663,0
2771889,0
586621,0
1014830,0
1104090,0
553029,0
201654,0
57068,0
1442821,0
2401215,0
2209375,0
18590,0
1125961,0
300791,0
908621,0
826898,0
1540854,0
362520,0
8358140,0
6058004,0
6941398,0
1252828,0
9372923,0
3498721,0
4369374,0
6691720,0
1989895,0
4556975,0
3486815,0
8204457,0
4681383,0
2326040,0
8567088,0
5997388,0
1671224,0
829698,0
2498905,0
852148,0
2241829,0
6098439,0
7030439,0
806440,0
6904303,0
4511335,0
1477568,0
201880,0
3008304,0
9471160,0
4161317,0
2374631,0
641263,0
3439504,0
4306981,0
1095282,0
1669671,0
6253,0
4119501,0
2050067,0
3187176,0
4847774,0
1372832,0
4708665,0
1263751,0
1704382,0
981770,0
3456643,0
687695,0
729474,0
1132278,0
1914223,0
115055,0
7122593,0
4747799,0
5572289,0
6517783,0
3605379,0
3030675,0
972739,0
4098845,0
716106,0
506038,0
4469565,0
4989952,0
1461204,0
1008603,0
894701,0
482926,0
1956859,0
315731,0
1276037,0
5211822,0
119673,0
2804818,0
6949187,0
185511,0
848932,0
5026136,0
2129734,0
853015,0
899160,0
185720,0
326658,0
2095714,0
972531,0
10172915,0
1198725,0
605197,0
56725,0
397667,0
1618719,0
2667584,0
1841289,0
4418214,0
80951,0
756218,0
1825303,0
824528,0
1817465,0
389453,0
25380,0
1960809,0
4202408,0
1645586,0
1096296,0
6306153,0
3779669,0
2206180,0
113538,0
7599,0
1489655,0
959745,0
8503922,0
4299310,0
6901471,0
21826,0
255932,0
2220556,0
4691734,0
1012747,0
1656824,0
2113225,0
561743,0
1461622,0
287100,0
2179479,0
1082015,0
285578,0
4268764,0
1297379,0
1256595,0
93105,0
18858,0
1569005,0
5665484,0
766911,0
3487232,0
1227207,0
2860598,0
4140333,0
148998,0
425180,0
2855530,0
1720329,0
6104864,0
1970317,0
5043552,0
1051783,0
2393536,0
1596686,0
5782483,0
5711319,0
4585309,0
6440589,0
2564329,0
3626940,0
5613297,0
8638775,0
7399464,0
625202,0
6937913,0
1646449,0
1977893,0
5071277,0
515128,0
4684420,0
1226948,0
3994640,0
1239832,0
4366358,0
1522536,0
2780572,0
4324866,0
2254191,0
619713,0
2826535,0
1204974,0
2499946,0
2540222,0
1069774,0
2357374,0
5074368,0
439945,0
3731783,0
1419745,0
1045476,0
237374,0
2549994,0
896038,0
265103,0
1013923,0
1659466,0
1826612,0
5528757,0
2165131,0
4642911,0
1339621,0
4608663,0
8378213,0
5064292,0
2176945,0
2261586,0
3733563,0
17020,0
1537370,0
1257388,0
2187053,0
281651,0
2837427,0
2500027,0
428024,0
1695482,0
736618,0
2606105,0
3276195,0
734462,0
241135,0
5597192,0
1276706,0
7375314,0
2280259,0
5521469,0
441705,0
1417436,0
206292,0
6799265,0
2184373,0
2053683,0
1223982,0
1335661,0
1054638,0
1670977,0
5963435,0
1497059,0
453407,0
1117429,0
10125918,0
692076,0
1232692,0
3812928,0
2126607,0
1984631,0
4786827,0
577145,0
404645,0
3574334,0
1763562,0
1278519,0
2094548,0
804741,0
6373505,0
27555,0
2162087,0
4936137,0
1888409,0
6809420,0
3229534,0
4826848,0
3617815,0
2635980,0
1246547,0
2124834,0
1401886,0
6777933,0
2553526,0
1094772,0
610940,0
1373980,0
14316,0
390388,0
1009061,0
7404943,0
2528234,0
5599770,0
5879393,0
1539761,0
8490221,0
6680202,0
4827709,0
9364326,0
6661776,0
1054496,0
3086209,0
8086934,0
4108060,0
8540273,0
6025696,0
6903440,0
5918374,0
5004083,0
4764863,0
2836288,0
716488,0
1804866,0
5784581,0
3790539,0
6108936,0
4899356,0
4694353,0
4571055,0
499642,0
3336796,0
2612010,0
2530454,0
4825203,0
130283,0
3181977,0
1727136,0
11924,0
306272,0
7368803,0
1091858,0
341631,0
3645399,0
80013,0
3555706,0
2215320,0
2558004,0
3665987,0
6025550,0
1029912,0
1648759,0
1840315,0
444352,0
453865,0
50850,0
576,0
4957011,0
561541,0
139934,0
657936,0
5941087,0
2089267,0
975932,0
109114,0
698347,0
632916,0
2953322,0
552422,0
4104817,0
3013992,0
114103,0
4023065,0
2279769,0
964592,0
1521055,0
220559,0
3858108,0
107452,0
396318,0
2282395,0
19017,0
1787434,0
542025,0
1304559,0
2855757,0
2712444,0
4432800,0
2399979,0
3723538,0
266539,0
1020477,0
469192,0
1514653,0
1229940,0
1099731,0
2397883,0
2120330,0
735374,0
856477,0
1408100,0
1391074,0
218846,0
2328259,0
55818,0
1400579,0
1684282,0
193545,0
1133019,0
454896,0
2675446,0
1251684,0
169390,0
7436489,0
93212,0
2883184,0
2687790,0
2573045,0
3876260,0
3137702,0
5361911,0
3731614,0
7208045,0
4887566,0
984465,0
8493767,0
7727051,0
5222095,0
8956976,0
1641358,0
926408,0
1643360,0
4345946,0
371392,0
4526175,0
6350756,0
4219781,0
1105107,0
3563630,0
888170,0
4061698,0
844995,0
4103819,0
1424210,0
1813035,0
7098858,0
706435,0
2814400,0
921801,0
1915360,0
6471098,0
1461926,0
835050,0
1831506,0
1340348,0
1512976,0
1702093,0
2076856,0
1704282,0
548585,0
3878948,0
1231840,0
5088677,0
5275530,0
46695,0
6134679,0
12984,0
2193961,0
2003117,0
529690,0
1085083,0
9781571,0
7296841,0
1750190,0
1198318,0
4802985,0
2625231,0
373537,0
400743,0
2398607,0
2062075,0
5173915,0
4250184,0
511663,0
1066721,0
2548956,0
2271422,0
2312352,0
952786,0
2156152,0
1133641,0
62248,0
5958289,0
5486572,0
4284143,0
1953163,0
1671644,0
4986644,0
5992924,0
6039248,0
2214067,0
2604286,0
208357,0
2659973,0
2996064,0
767555,0
335577,0
4813541,0
3192726,0
3363254,0
114169,0
436451,0
289004,0
299189,0
5642367,0
3224854,0
303659,0
642773,0
411229,0
4911127,0
3370288,0
2537359,0
1321432,0
1002903,0
991710,0
3441983,0
4146854,0
256546,0
5809025,0
3263194,0
21613,0
5239549,0
7941718,0
4199833,0
1653270,0
346005,0
3038089,0
3894930,0
6830635,0
81292,0
162895,0
3593530,0
1209198,0
3257443,0
700023,0
136475,0
2552825,0
1922352,0
225266,0
3583715,0
1075341,0
5061485,0
3175061,0
1602517,0
4102977,0
2412663,0
131779,0
1796907,0
511299,0
372283,0
1253391,0
88340,0
2631233,0
1085937,0
1089799,0
5827958,0
776244,0
4258431,0
8584994,0
7435888,0
4833287,0
4332725,0
4965794,0
6609893,0
1838567,0
5138620,0
2099812,0
3081317,0
1925689,0
1551770,0
749946,0
2248354,0
2775508,0
2279082,0
4740148,0
5904793,0
8667895,0
985180,0
3231802,0
340042,0
264806,0
1405486,0
198849,0
1076703,0
2942222,0
2789587,0
6229919,0
4295885,0
1525101,0
1926685,0
2766041,0
680742,0
578615,0
4870602,0
7515188,0
6135153,0
1609666,0
2589771,0
1812677,0
9243056,0
644024,0
1278896,0
1213714,0
411343,0
1394608,0
2469133,0
756623,0
475468,0
1568532,0
59071,0
1578935,0
92759,0
6799807,0
6061061,0
3472600,0
623956,0
1804221,0
997911,0
7789575,0
184470,0
961391,0
279255,0
159910,0
1493506,0
3816959,0
5193,0
420947,0
3827807,0
2032849,0
372731,0
2853271,0
130221,0
2299362,0
7041607,0
7774943,0
647728,0
1376256,0
1852070,0
672552,0
1232412,0
4883095,0
649281,0
5280933,0
928012,0
185638,0
1903743,0
2801817,0
3474615,0
7348352,0
351132,0
798621,0
236021,0
64750,0
2109128,0
7923463,0
621691,0
4065876,0
679879,0
58984,0
18096,0
50548,0
3728438,0
1951026,0
1040376,0
1221594,0
410826,0
275643,0
9043010,0
564807,0
1948606,0
9846450,0
456105,0
746984,0
1760065,0
5602879,0
1920638,0
1442374,0
3392642,0
432806,0
54082,0
1015808,0
898933,0
3449264,0
4608364,0
1731935,0
1300,0
5440026,0
211764,0
752288,0
3998420,0
5865420,0
8091168,0
1213851,0
2289835,0
5448552,0
2423377,0
4495451,0
2606904,0
7109010,0
2785025,0
4323708,0
2397221,0
2777817,0
1390194,0
3097299,0
5470541,0
1401662,0
1096224,0
824267,0
2458228,0
1761974,0
933136,0
873372,0
662385,0
2916184,0
1332572,0
615549,0
1179571,0
7927573,0
686806,0
2073450,0
619237,0
971851,0
1670373,0
6147369,0
1487890,0
857294,0
1750483,0
2608485,0
610777,0
427145,0
2609,0
5374333,0
28310,0
4489006,0
422301,0
230415,0
1946543,0
2261423,0
1501327,0
744589,0
6316770,0
5543325,0
1217986,0
4603195,0
955882,0
4267982,0
3647031,0
1235650,0
2145076,0
174822,0
2742489,0
3186018,0
3201869,0
125323,0
1037491,0
8112277,0
2760650,0
3731393,0
4447791,0
2529443,0
1697031,0
576238,0
3257859,0
5557544,0
5141198,0
517236,0
1718042,0
5894770,0
5706784,0
2539116,0
7040824,0
3008089,0
3426315,0
5939933,0
4057024,0
4720652,0
1348593,0
3131696,0
1760313,0
1795837,0
2641472,0
166210,0
3202847,0
827701,0
595943,0
6014,0
704287,0
5880506,0
6069178,0
2597706,0
5155369,0
2599395,0
212121,0
2714877,0
713495,0
644011,0
3004364,0
2400785,0
7476345,0
1221248,0
5946322,0
936204,0
620961,0
1359370,0
1592,0
4448285,0
4735777,0
605524,0
8225435,0
6485881,0
3047840,0
1056133,0
2263758,0
2431813,0
2921949,0
465164,0
2463468,0
4898620,0
4146322,0
538669,0
5292532,0
3395015,0
3695939,0
2649707,0
5907817,0
9404438,0
2443389,0
2903804,0
2949458,0
2882596,0
5601431,0
7837,0
786718,0
3607136,0
1008411,0
3465753,0
1310814,0
2726724,0
10134171,0
354365,0
5588873,0
2238751,0
5526037,0
677211,0
3171388,0
4795494,0
7478421,0
677103,0
7500890,0
4173214,0
1490894,0
5392331,0
2068719,0
7849099,0
9809880,0
2492082,0
2957152,0
2249869,0
2159875,0
5018946,0
1497249,0
208915,0
4602330,0
1376404,0
2290980,0
834672,0
1051214,0
2635057,0
1411659,0
3073401,0
467545,0
1144392,0
8401635,0
6747557,0
3150008,0
3567420,0
3986712,0
1661531,0
6732847,0
3844353,0
4272288,0
4923204,0
4473475,0
1215488,0
3567769,0
2731850,0
1264013,0
2339348,0
7441760,0
8096588,0
2087752,0
1195553,0
1278541,0
571907,0
190629,0
664898,0
390886,0
3021641,0
288954,0
744464,0
1390339,0
743206,0
1316324,0
1564528,0
9569703,0
1653298,0
2104229,0
1322460,0
755183,0
4909923,0
964589,0
117704,0
455449,0
7859176,0
963521,0
1171769,0
2421335,0
2441384,0
5675845,0
4826469,0
4979,0
763228,0
5203411,0
718240,0
790711,0
804005,0
2146712,0
1247505,0
11813,0
2227118,0
327901,0
521923,0
6516909,0
1683425,0
298278,0
1466232,0
276128,0
205481,0
2157447,0
341541,0
2487184,0
2517150,0
1829647,0
1263565,0
1156245,0
902276,0
2399168,0
4796879,0
8026947,0
1960671,0
829338,0
1125251,0
92315,0
597441,0
1464605,0
7007605,0
2058133,0
7000888,0
4936651,0
7135791,0
3591053,0
5440994,0
5541930,0
1060738,0
8084700,0
5003118,0
4302770,0
2259824,0
2271982,0
4688414,0
5147362,0
1623259,0
2037449,0
9057242,0
3689811,0
4614986,0
3920201,0
2660378,0
4736964,0
1016482,0
4226926,0
1972331,0
190503,0
5089120,0
905334,0
1188839,0
4847080,0
823670,0
5882929,0
531069,0
1119654,0
111119,0
1006127,0
3649115,0
1791917,0
1892918,0
428691,0
6730400,0
449370,0
2658627,0
1665347,0
1231807,0
1565374,0
375980,0
4217342,0
14186,0
931986,0
4389742,0
5331893,0
659532,0
1440192,0
77784,0
4633225,0
4727748,0
3953758,0
1454875,0
2822417,0
3587307,0
2077995,0
1587308,0
1340758,0
4836567,0
2142567,0
537821,0
2374123,0
2144057,0
2063051,0
110843,0
2068766,0
2558739,0
1787600,0
285769,0
2184088,0
62706,0
395897,0
930675,0
368708,0
1895939,0
348505,0
351980,0
1001542,0
159825,0
43679,0
791335,0
792610,0
4380849,0
399845,0
460298,0
1517171,0
2504010,0
3706845,0
1068667,0
513790,0
1085266,0
28973,0
6302720,0
2399444,0
11507,0
4559115,0
143613,0
173957,0
