UserId,RatioTC
4000241,0
1841690,0
611712,0
5924412,0
6939214,0
2529503,0
2842468,0
4215035,0
6686907,0
3124522,0
1984237,0
7652809,0
1233739,0
1370217,0
3845439,0
6843487,0
488707,0
3882178,0
86784,0
759940,0
223003,0
2115672,0
5197725,0
3990152,0
2402870,0
1299470,0
2122052,0
371093,0
3486112,0
2075365,0
336879,0
3181595,0
386050,0
13685,0
847852,0
7565106,0
5594851,0
2142001,0
1023020,0
3483824,0
1200028,0
1083,0
2298782,0
171452,0
3852918,0
120763,0
4675109,0
1336105,0
2414073,0
4318395,0
743663,0
4430625,0
2506795,0
3395759,0
3545784,0
4226839,0
4308529,0
3138483,0
4129844,0
2477676,0
3553976,0
3785351,0
1440973,0
986287,0
471059,0
5622566,0
183569,0
1279233,0
1100988,0
3015067,0
4212912,0
2173372,0
1492534,0
54721,0
3901588,0
2940802,0
1755886,0
2045006,0
3221094,0
5956144,0
3288772,0
1894463,0
2151172,0
2294570,0
2618609,0
1786544,0
3926508,0
3355188,0
5026513,0
2662539,0
673079,0
307968,0
6128276,0
3824697,0
1132664,0
395869,0
391533,0
3265278,0
5639261,0
320564,0
932623,0
72346,0
812919,0
1258762,0
1948197,0
1376688,0
1045094,0
1494454,0
2386432,0
7178055,0
1323014,0
1714556,0
2026366,0
2111667,0
1872649,0
1652361,0
3292556,0
2641792,0
959019,0
1271460,0
553098,0
1343297,0
829771,0
2062285,0
823528,0
978320,0
5684265,0
372875,0
6530134,0
4078143,0
982084,0
2732991,0
3343884,0
4904297,0
4933108,0
7500503,0
4666515,0
1684530,0
5337170,0
860365,0
2748728,0
134923,0
4159369,0
4692538,0
2286310,0
5197802,0
2024272,0
2990349,0
3577439,0
4937859,0
2935127,0
921633,0
4130569,0
4547352,0
3850640,0
1459223,0
2301612,0
1100694,0
690743,0
1177651,0
1272268,0
8688094,0
271650,0
647481,0
2886479,0
1297059,0
1393064,0
37564,0
2369597,0
6262169,0
6478371,0
3850806,0
3437122,0
5057725,0
2031246,0
321308,0
607580,0
1415545,0
3631402,0
1043665,0
295893,0
1328784,0
826620,0
290918,0
1650332,0
3607717,0
1705873,0
1452962,0
5473450,0
5015,0
3757139,0
613674,0
3090602,0
796219,0
5536006,0
222249,0
2115079,0
1025696,0
2158766,0
1726832,0
4119673,0
4128890,0
349731,0
1629292,0
367243,0
1711789,0
337824,0
905719,0
1542624,0
1879340,0
3046987,0
1226267,0
2848901,0
1070906,0
3714115,0
3247496,0
96067,0
1104780,0
5781737,0
875485,0
3925764,0
360890,0
1563878,0
1065129,0
2295681,0
407697,0
1244184,0
144607,0
2180438,0
216374,0
4067893,0
227577,0
1507325,0
3232022,0
329993,0
1972007,0
4906730,0
823519,0
403340,0
2309079,0
750387,0
831371,0
553613,0
1627346,0
1282196,0
974381,0
2444552,0
1892474,0
791026,0
2461203,0
7188335,0
648814,0
1025063,0
553073,0
3654197,0
1776540,0
1673099,0
1350762,0
5375400,0
9539686,0
5513354,0
5529047,0
4892968,0
1656436,0
4874580,0
599605,0
7924448,0
2020210,0
253950,0
1201572,0
1144098,0
3978398,0
306345,0
5067841,0
120387,0
2142680,0
618077,0
1578448,0
4145810,0
3051610,0
3780945,0
4518839,0
3604993,0
4754591,0
4733280,0
1030166,0
4568686,0
2215986,0
6545038,0
5234614,0
1563512,0
1012518,0
1664664,0
2520523,0
2812679,0
130283,0
329580,0
1689226,0
83802,0
3050426,0
93688,0
564461,0
1803087,0
439946,0
6319439,0
399559,0
2006428,0
1155760,0
4176992,0
5200714,0
2525112,0
446115,0
1659494,0
87097,0
293439,0
4465049,0
6727,0
712041,0
3355541,0
1071010,0
4488597,0
801977,0
3648367,0
427869,0
1707033,0
65604,0
727790,0
4214684,0
2265114,0
1952918,0
487371,0
792479,0
7008922,0
66081,0
1889406,0
4270737,0
3159984,0
4457445,0
248349,0
1637585,0
6869491,0
2597978,0
1397705,0
1772171,0
5257935,0
1967267,0
4104817,0
3013992,0
2470558,0
17235,0
694561,0
9192223,0
5341953,0
2249664,0
287343,0
3375762,0
4004172,0
198187,0
43521,0
4314055,0
97627,0
717643,0
553406,0
2992452,0
249801,0
204840,0
2427498,0
653362,0
362504,0
1044750,0
3917064,0
538534,0
1831288,0
626692,0
7995502,0
909085,0
1251684,0
4592020,0
8342376,0
165674,0
3269441,0
8607709,0
5834210,0
6091553,0
3277339,0
4772095,0
347381,0
3332600,0
5178441,0
9028357,0
1817741,0
3917238,0
1140594,0
4610234,0
1864375,0
6057320,0
3602451,0
7085859,0
2177351,0
1404760,0
6862221,0
4646565,0
3363234,0
2014074,0
2679062,0
869723,0
8289199,0
5959064,0
1049743,0
1292415,0
301729,0
2394889,0
204343,0
1059376,0
8845218,0
4247455,0
710575,0
4360385,0
3985024,0
5534321,0
498735,0
30525,0
8613,0
7226358,0
1498956,0
5703246,0
6821811,0
3129691,0
907912,0
5413332,0
981827,0
1732358,0
113474,0
7279957,0
4694284,0
2982150,0
4630855,0
1356669,0
3455363,0
570568,0
2577326,0
1292257,0
480354,0
116573,0
271889,0
992173,0
570009,0
2904633,0
473377,0
4575097,0
3324670,0
1654553,0
969818,0
4004395,0
5973614,0
7205620,0
2178852,0
255966,0
3838649,0
50005,0
5532671,0
8658994,0
2758774,0
933627,0
408358,0
590947,0
37613,0
15961,0
2453734,0
1250750,0
4216714,0
1427345,0
376767,0
23008,0
7012793,0
185432,0
1263479,0
3527465,0
1009507,0
214185,0
2454820,0
5356025,0
7599559,0
275390,0
7704444,0
1500199,0
320733,0
1269727,0
940096,0
1809825,0
4952262,0
220820,0
4859833,0
1619597,0
239549,0
40480,0
2963529,0
6274146,0
6480931,0
7970237,0
4673445,0
2513412,0
1374539,0
492385,0
5390194,0
4373357,0
554919,0
1626333,0
122035,0
2512108,0
7095029,0
9940829,0
664329,0
4485027,0
4241780,0
4128217,0
2577434,0
4130137,0
5160953,0
981177,0
921351,0
857428,0
4907639,0
89744,0
474545,0
1047661,0
5741474,0
4189602,0
1635051,0
3868952,0
829258,0
2060180,0
746301,0
604725,0
4772280,0
4192247,0
224948,0
1936966,0
1737476,0
3261657,0
6758725,0
494725,0
2197911,0
1254628,0
224030,0
2443288,0
9613462,0
422632,0
181804,0
530253,0
2491541,0
1842033,0
5349624,0
299871,0
843244,0
1025919,0
4797324,0
2591240,0
1937908,0
5449431,0
100809,0
449067,0
3185940,0
4685783,0
50979,0
622389,0
2101576,0
1113010,0
1619289,0
4970954,0
2378104,0
2350217,0
7214545,0
2494219,0
1087998,0
833295,0
99107,0
3848334,0
1757541,0
1623731,0
601040,0
1309989,0
4144415,0
7161634,0
9461114,0
5032550,0
3751385,0
2936486,0
871586,0
10596,0
126126,0
2343305,0
14200,0
25952,0
1684768,0
243154,0
2746905,0
2424184,0
1243350,0
567762,0
372091,0
7512442,0
1327557,0
3745677,0
1385845,0
2039308,0
5034261,0
4082770,0
6098113,0
8323129,0
8247133,0
1445886,0
8403581,0
442250,0
1560156,0
2323821,0
4195688,0
3471516,0
1278622,0
5525268,0
2493322,0
4503531,0
5017216,0
4863026,0
2932980,0
5110006,0
5763627,0
413877,0
1218268,0
2310790,0
2941910,0
299788,0
612829,0
2303700,0
1513087,0
105367,0
963298,0
5485961,0
2229368,0
5808464,0
101007,0
756710,0
2848514,0
4780147,0
472774,0
277821,0
7239870,0
36745,0
856947,0
348087,0
467961,0
1884937,0
2158269,0
191149,0
1548070,0
5029424,0
5548927,0
5329451,0
1338198,0
2303429,0
1185698,0
3331142,0
802092,0
1195198,0
3331171,0
1802179,0
815995,0
310162,0
2462771,0
7179862,0
121052,0
692841,0
712548,0
2639084,0
1723857,0
2031189,0
749896,0
2873183,0
7652,0
1360045,0
4900683,0
6115319,0
1497516,0
1051770,0
1660256,0
1355058,0
3323802,0
541794,0
2766908,0
3250922,0
6402891,0
9292730,0
682190,0
32726,0
131789,0
426227,0
348191,0
998097,0
1130231,0
2506588,0
4227745,0
6625167,0
5127499,0
1806914,0
1492596,0
3620497,0
988587,0
6908463,0
1164753,0
3501083,0
2354926,0
572543,0
3698876,0
825920,0
60456,0
5247200,0
317989,0
1538715,0
4952851,0
8036670,0
1076753,0
1524085,0
489280,0
2353729,0
4207883,0
6335049,0
8257847,0
1817031,0
1027198,0
6521561,0
7451086,0
2420566,0
5935309,0
4744257,0
2206316,0
7564563,0
1535136,0
3504059,0
2831521,0
7846314,0
1444658,0
4978534,0
2397464,0
4427519,0
7253981,0
3619324,0
523281,0
3700459,0
1051305,0
1910165,0
506124,0
4140832,0
956341,0
3070449,0
2204611,0
205705,0
2593088,0
2746582,0
865773,0
893739,0
3648338,0
338128,0
551744,0
3451503,0
496727,0
435784,0
1356026,0
162932,0
1035484,0
179156,0
25713,0
84904,0
1958219,0
6947563,0
4385681,0
2617908,0
5935304,0
7199218,0
711171,0
467802,0
463465,0
3848658,0
195434,0
1482388,0
1281242,0
5626587,0
7316368,0
2092821,0
130532,0
1800725,0
593868,0
4833976,0
1351911,0
3429784,0
302306,0
1739736,0
8719655,0
2745,0
482853,0
1996294,0
891092,0
4166289,0
1431167,0
138265,0
5843642,0
242781,0
1440234,0
61712,0
1322875,0
479555,0
142161,0
1094998,0
1591921,0
1076393,0
238350,0
914130,0
78550,0
96061,0
1116938,0
572504,0
2313116,0
921789,0
5096,0
3981757,0
1180930,0
916366,0
1742028,0
116710,0
243781,0
865332,0
1816009,0
3629163,0
1576822,0
1098524,0
16316,0
841636,0
953310,0
812517,0
3420060,0
4338301,0
7397002,0
1769679,0
3126326,0
851388,0
1977242,0
6939690,0
692051,0
4051639,0
6131423,0
341611,0
3593310,0
5718206,0
433344,0
812637,0
399723,0
247013,0
106623,0
2761509,0
613004,0
405097,0
2028471,0
545026,0
3022836,0
6271160,0
4133779,0
2765409,0
7040654,0
7371852,0
2851573,0
4293421,0
8102482,0
5650888,0
1866260,0
8129727,0
3774530,0
4657027,0
2290540,0
5654242,0
7593775,0
4015200,0
853530,0
1786155,0
3000042,0
1161893,0
68168,0
2936605,0
1115963,0
2536307,0
578681,0
7584204,0
2885898,0
6820612,0
2687861,0
372219,0
1189822,0
1246834,0
1408681,0
398041,0
232662,0
1901853,0
751975,0
4253185,0
1634936,0
4151225,0
514755,0
1041747,0
2487919,0
4263206,0
2880342,0
277214,0
735994,0
109211,0
2258873,0
1446498,0
1086503,0
3221562,0
271738,0
4063201,0
531239,0
177146,0
548319,0
1532871,0
604478,0
556600,0
184572,0
7409991,0
644979,0
2759064,0
1250311,0
1746414,0
2763773,0
1520512,0
1560623,0
3208639,0
7028432,0
3424011,0
43904,0
4207875,0
6137965,0
1731083,0
865552,0
2737241,0
4915549,0
2234250,0
219112,0
4849970,0
246444,0
1853322,0
352648,0
1676587,0
6298445,0
1401635,0
3579966,0
288069,0
1592764,0
290580,0
2339525,0
165750,0
134743,0
2964890,0
598,0
491214,0
395588,0
3803749,0
329463,0
1167428,0
521912,0
5588197,0
967943,0
3713995,0
805875,0
2736233,0
135889,0
5122077,0
863980,0
769599,0
1193596,0
159801,0
14048,0
5152045,0
759866,0
1534704,0
3476191,0
710446,0
7317815,0
8888307,0
5206423,0
614113,0
1956198,0
9976784,0
3889142,0
6132760,0
8175727,0
2814378,0
719287,0
2889480,0
1916164,0
2214758,0
1126364,0
1506142,0
5812530,0
9494103,0
1333874,0
2131439,0
3014517,0
1694127,0
2758597,0
3690310,0
1233226,0
790698,0
5298113,0
3027586,0
1273063,0
1309226,0
1643237,0
2064896,0
1494356,0
1325872,0
756704,0
4809789,0
1342632,0
1020694,0
839093,0
1749806,0
1354580,0
105992,0
3474245,0
4650146,0
1901666,0
3955087,0
6238299,0
4037724,0
3230449,0
421712,0
629224,0
2015795,0
1069605,0
834423,0
1252308,0
2539410,0
5255405,0
3615140,0
425465,0
2640210,0
846613,0
419284,0
3817101,0
2906635,0
1026163,0
1202557,0
608174,0
5212919,0
560040,0
9128487,0
904642,0
3540564,0
361418,0
2369122,0
189961,0
2931123,0
1172232,0
1049128,0
185720,0
1094840,0
5516463,0
6310279,0
882936,0
1076111,0
7847,0
3811265,0
1576416,0
3218140,0
404006,0
2656701,0
1024412,0
56091,0
7950729,0
245748,0
3836,0
1180671,0
443366,0
5252955,0
1911429,0
367902,0
476702,0
1102002,0
4863942,0
8641608,0
1289311,0
7599,0
548981,0
2277817,0
1073287,0
1046195,0
2362347,0
119203,0
8298763,0
2591228,0
1054425,0
5937321,0
59381,0
140709,0
1082041,0
1677690,0
5790398,0
617373,0
1599737,0
4451571,0
13257,0
3657474,0
19704,0
1140570,0
4819077,0
5892059,0
1904460,0
759536,0
1158599,0
5891747,0
194309,0
3858391,0
1091281,0
3285730,0
1001110,0
7177540,0
5091872,0
1477932,0
1837099,0
9310732,0
5945264,0
1565293,0
2013222,0
6160402,0
6532897,0
444518,0
3290193,0
6654210,0
7650125,0
5064765,0
1254690,0
761168,0
1709345,0
6392262,0
4433763,0
2443795,0
2513672,0
6354350,0
400217,0
6017905,0
4657236,0
3887235,0
1664806,0
1716327,0
1244657,0
2924221,0
472179,0
1998581,0
2831390,0
1898970,0
537682,0
343813,0
3809391,0
4332023,0
6701991,0
1035572,0
3584693,0
803972,0
5523146,0
9569708,0
1602684,0
3296648,0
198549,0
960078,0
1482478,0
318976,0
477057,0
1562071,0
3205799,0
817257,0
197765,0
288234,0
6275756,0
5483593,0
3117338,0
827596,0
1950953,0
2225366,0
565062,0
1793688,0
1296645,0
1835382,0
120131,0
1135429,0
1309380,0
80857,0
1691846,0
2319934,0
603125,0
1282432,0
1745609,0
5025585,0
3058927,0
1836776,0
313389,0
337962,0
3564402,0
508355,0
4505616,0
4260472,0
483941,0
101715,0
335860,0
35946,0
9808,0
8425472,0
203114,0
3351682,0
1642884,0
858423,0
3876393,0
407621,0
2032823,0
6331748,0
1374833,0
1114506,0
2832561,0
371,0
204463,0
4677126,0
678410,0
425838,0
1447477,0
945157,0
83083,0
1623754,0
1552594,0
2804613,0
585749,0
6031271,0
205783,0
3481644,0
1033108,0
5805428,0
1401531,0
8797522,0
5411541,0
597602,0
6940263,0
520086,0
7972802,0
6144699,0
6204833,0
3074485,0
1127041,0
3052523,0
3899487,0
2516756,0
5770470,0
2554035,0
869571,0
1228960,0
3562595,0
4967572,0
2607738,0
1775844,0
1452112,0
2123122,0
2809034,0
2020197,0
3775105,0
533036,0
2077850,0
6821241,0
5526468,0
1488396,0
894893,0
2558764,0
947218,0
351889,0
678947,0
952611,0
3298688,0
2075607,0
2470523,0
6593650,0
8079843,0
1775292,0
1966942,0
3082831,0
2090322,0
2847061,0
541979,0
5216733,0
2750312,0
6939352,0
1755898,0
3911274,0
2049660,0
5997390,0
205018,0
1188227,0
89177,0
365266,0
1811819,0
5183928,0
8666197,0
6090529,0
1193475,0
2917742,0
1990698,0
1617149,0
635960,0
3547,0
1851106,0
636680,0
890528,0
983812,0
2407350,0
163638,0
2799662,0
2596030,0
2385476,0
312947,0
4022095,0
2004452,0
1863775,0
1483106,0
3219816,0
1943369,0
725627,0
206502,0
3330407,0
8432239,0
949067,0
838158,0
3304649,0
2641726,0
840604,0
2273,0
4714567,0
213754,0
3988912,0
970531,0
334536,0
1905073,0
431727,0
28381,0
3983547,0
1147349,0
8033,0
925622,0
2177402,0
957407,0
842404,0
3476492,0
199655,0
399698,0
7900963,0
6679113,0
1652299,0
914272,0
4168359,0
231309,0
173480,0
1041642,0
4131237,0
3669559,0
1041471,0
1077385,0
253575,0
3024812,0
2019968,0
2957232,0
5231999,0
6794233,0
726621,0
2608145,0
1117029,0
324260,0
458742,0
5614211,0
5707365,0
1687501,0
3620859,0
3175920,0
1816872,0
4676133,0
2371562,0
7705063,0
687207,0
967029,0
2384672,0
4377076,0
3377472,0
9318064,0
5971511,0
5603448,0
984904,0
5181861,0
1951865,0
902259,0
4201545,0
1298506,0
3389865,0
2344168,0
2470576,0
4729245,0
1833386,0
1900545,0
153102,0
1537800,0
2011037,0
213064,0
797423,0
1849840,0
529539,0
2787671,0
6555,0
757844,0
2622394,0
4908842,0
664990,0
2208272,0
491160,0
1688718,0
303523,0
300986,0
902657,0
7680884,0
442183,0
4256331,0
7060999,0
5397690,0
5749193,0
1048872,0
1038372,0
114140,0
207219,0
5515423,0
162723,0
7612590,0
1475102,0
7046198,0
1567907,0
514049,0
606537,0
2351246,0
6380294,0
4747043,0
961746,0
644958,0
98313,0
214029,0
353184,0
756288,0
1740968,0
2157164,0
5440444,0
312,0
1490278,0
210380,0
1101685,0
5676074,0
7569106,0
833422,0
3958633,0
900617,0
2754093,0
745459,0
703569,0
117499,0
6343863,0
2380588,0
1854064,0
1475897,0
2560279,0
1335165,0
5606016,0
416631,0
122607,0
912495,0
4762767,0
4763960,0
2663521,0
1669022,0
7437242,0
1399296,0
94915,0
1496440,0
4371783,0
6633084,0
3750604,0
2500781,0
3702138,0
5140663,0
677071,0
4564813,0
8702806,0
3987702,0
5902189,0
1810130,0
158185,0
9353529,0
3638966,0
3218479,0
5882292,0
2852582,0
4374201,0
5728129,0
2402801,0
5820249,0
420959,0
2509878,0
1567661,0
245638,0
5109947,0
4266661,0
591203,0
1033640,0
2168723,0
4859813,0
938221,0
412446,0
2117494,0
3545591,0
309093,0
1900865,0
6146448,0
2615022,0
4569002,0
5735428,0
2484893,0
3530525,0
115021,0
4237237,0
1765313,0
109806,0
2993677,0
898390,0
18202,0
415924,0
600159,0
253863,0
3418978,0
575751,0
266097,0
1804354,0
1132895,0
611048,0
5238803,0
1231638,0
5641249,0
908313,0
1265223,0
5696931,0
5599807,0
2257288,0
2041096,0
23869,0
22528,0
60789,0
1556786,0
818832,0
550451,0
780162,0
308140,0
178215,0
496295,0
783818,0
4987074,0
16997,0
899213,0
1631282,0
741099,0
395661,0
1602333,0
6538897,0
6414904,0
22550,0
14443,0
3930238,0
1488808,0
1088868,0
2090453,0
2279201,0
3478466,0
8081446,0
440739,0
2503246,0
4287,0
4773911,0
1733754,0
2506225,0
3773799,0
174868,0
836048,0
1464733,0
775856,0
6559962,0
3126973,0
937012,0
3081206,0
2534880,0
2298108,0
3640645,0
3052597,0
5125986,0
3331908,0
8263932,0
1150771,0
317981,0
4614631,0
7504775,0
5287007,0
356886,0
1035122,0
4552205,0
2884628,0
2319493,0
956819,0
1859881,0
537201,0
2005232,0
1632944,0
1882789,0
1528182,0
4803777,0
2351100,0
9453736,0
542322,0
2333299,0
5661599,0
1093388,0
3635285,0
2668783,0
1501521,0
94198,0
2690928,0
479276,0
529259,0
4915864,0
3538158,0
2523139,0
8600103,0
3036440,0
8152604,0
3441605,0
7402897,0
1013602,0
3223525,0
932172,0
7566712,0
5240391,0
542174,0
482038,0
233550,0
4299689,0
38670,0
1174250,0
4644955,0
1875095,0
387669,0
794125,0
307255,0
4668110,0
2541634,0
4861271,0
52408,0
4684896,0
3012587,0
1115956,0
2752442,0
3503831,0
258808,0
345738,0
755183,0
986547,0
343475,0
3708860,0
1081926,0
74137,0
1866676,0
1200302,0
1447629,0
3923525,0
7549913,0
32484,0
1119677,0
2910061,0
497719,0
132910,0
134972,0
5273015,0
3441954,0
5885,0
2739372,0
493770,0
708803,0
2445016,0
4794396,0
187955,0
3004698,0
8799,0
1580464,0
1275165,0
1041340,0
36620,0
1432527,0
5020932,0
2037537,0
185310,0
787856,0
5312235,0
7212686,0
1214089,0
235710,0
6750645,0
8264365,0
3414704,0
2532976,0
3803024,0
1266447,0
2550879,0
2033457,0
8111280,0
3985412,0
4829617,0
4602123,0
1073657,0
1767995,0
4931545,0
4350745,0
7796679,0
1800770,0
1393200,0
3088216,0
4507071,0
241133,0
2301721,0
516486,0
967682,0
366010,0
1113004,0
321488,0
871747,0
1607293,0
786495,0
1730799,0
418845,0
2583533,0
619914,0
3701520,0
1418868,0
1607510,0
197310,0
1652073,0
2961412,0
2453976,0
2705447,0
4565322,0
2070582,0
2043535,0
1008066,0
